id,split
u61183568,train
u61241702,train
u61247161,train
u61309913,train
u61315405,train
u61415543,test
u61519094,test
u61553499,test
u61632698,train
u61735572,test
u61753445,train
u61789466,train
u61849190,train
u61853389,train
u61890590,train
u61968072,test
u61970644,test
u62183077,train
u62197871,train
u62239890,train
u62312946,train
u62366991,train
u62415418,train
u62460627,train
u62498916,train
u62581962,train
u62610786,test
u62640737,train
u62646214,train
u62747781,train
u62818640,train
u62831953,train
u62864432,test
u62869406,val
u62923708,train
u62929874,train
u63113314,train
u63138293,val
u63147879,train
u63211739,test
u63245774,train
u63275809,train
u63359297,train
u63381229,train
u63397893,train
u63526140,train
u63614947,train
u63735508,train
u63774212,train
u63776911,test
u63815425,test
u63924392,train
u64048705,train
u64058282,train
u64072954,train
u64227728,train
u64299438,train
u64301672,train
u64376355,train
u64386392,train
u64512620,train
u64514015,val
u64627315,train
u64643802,train
u64677310,val
u64779539,train
u64810943,val
u64844802,train
u65052658,val
u65161161,train
u65179532,test
u65279873,train
u65375759,train
u65467957,test
u65575742,train
u65588389,train
u65593092,train
u65734517,train
u65750827,train
u65853402,train
u65912274,val
u65968777,test
u66327572,train
u66369181,train
u66473814,train
u66560735,train
u66777165,train
u66778050,train
u66876562,train
u66934891,train
u67107737,test
u67319784,test
u67484301,train
u67934203,train
u67949052,train
u68088884,train
u68307227,train
u68433639,val
u68501906,train
u68530022,val
u68568856,train
u68576181,train
u68674747,train
u68768975,test
u68891686,test
u68979301,test
u69080516,train
u69199995,train
u69253605,train
u69378924,test
u69392314,train
u69588404,train
u69604237,train
u69687111,train
u69732039,train
u70010298,val
u70261169,val
u70337486,train
u70435999,train
u70479532,train
u70552638,train
u70705353,train
u70744113,train
u70790695,train
u70796232,train
u70796694,train
u70891975,test
u70913224,train
u70915224,train
u71006041,train
u71026122,train
u71041222,train
u71064211,val
u71075210,train
u71156555,train
u71281607,test
u71294756,train
u71314666,train
u71454567,train
u71531021,train
u71543212,train
u71544226,train
u71559661,train
u71594919,train
u71607684,train
u71759409,train
u71781057,val
u71810945,train
u72013267,train
u72227134,val
u72231577,train
u72325145,train
u72378123,train
u72448544,train
u72504732,train
u72514822,train
u72516869,train
u72529967,train
u72554233,train
u72590473,train
u72598303,train
u72608564,train
u72716034,train
u72723785,val
u72797413,train
u72808470,train
u72887697,test
u72890603,train
u72898434,train
u72913875,train
u72938722,train
u73039079,test
u73125667,train
u73133048,train
u73204975,train
u73238146,train
u73256487,train
u73310442,train
u73341746,train
u73355398,train
u73389062,test
u73392641,train
u73449263,train
u73452210,train
u73493146,train
u73710441,val
u73963718,test
u73991669,train
u74038287,train
u74042304,test
u74112566,val
u74159649,train
u74236454,test
u74320201,train
u74388616,train
u74428045,train
u74529675,train
u74550572,test
u74587550,val
u74752022,test
u74945319,train
u74966215,test
u75015720,train
u75306892,train
u75338122,test
u75399105,train
u75528474,train
u75600036,train
u75709033,train
u75818123,test
u75831752,train
u75882028,train
u75885708,val
u75913593,train
u75916180,train
u75975034,train
u75975034,train
u76033783,train
u76041202,train
u76067316,train
u76120883,train
u76133155,val
u76267997,train
u76281621,train
u76294950,train
u76348185,train
u76383964,test
u76442487,train
u76551002,train
u76558553,train
u76656451,test
u76677728,train
u76687979,val
u76896397,val
u76970495,train
u76980293,train
u77053373,val
u77129998,val
u77234984,train
u77238935,test
u77243761,train
u77436536,val
u77512825,train
u77614563,train
u77650995,train
u77748048,train
u77907542,test
u77999620,train
u78203956,train
u78302950,train
u78406161,train
u78559751,train
u78587111,train
u78637018,train
u78752814,train
u78755995,val
u78964775,test
u78977078,train
u79042180,train
u79440047,train
u79637366,test
u79670084,train
u79759935,train
u79943743,train
u80032312,train
u80065051,train
u80147697,train
u80179442,train
u80361644,train
u80370145,train
u80398898,val
u80446199,train
u80510471,train
u80571006,train
u80575378,train
u80619946,train
u80698491,train
u80790897,train
u80949432,test
u81203057,test
u81289660,train
u81316045,val
u81563705,val
u81635029,train
u81706093,train
u81822524,train
u81834821,train
u81869176,train
u82037870,train
u82043459,train
u82097756,train
u82188583,train
u82390102,test
u82398088,train
u82454070,train
u82466327,train
u82479634,train
u82532269,train
u82674220,train
u82801415,test
u83011510,train
u83046427,test
u83091475,train
u83159014,train
u83306552,test
u83352760,train
u83364240,test
u83389771,train
u83407789,train
u83549889,train
u83592831,train
u83597405,train
u83622287,train
u83625419,train
u83663257,train
u83707726,train
u83722885,train
u83757924,train
u83813341,train
u83827434,train
u83855918,train
u83899964,train
u83938654,train
u83987161,train
u83987663,train
u84035041,train
u84061973,train
u84106123,test
u84125029,train
u84185255,train
u84194879,train
u84288053,train
u84296077,train
u84527893,train
u84572227,train
u84599604,train
u84626947,train
u84777428,train
u84805048,train
u84820734,train
u84848487,train
u85238361,train
u85469815,train
u85477021,train
u85601670,train
u85605334,train
u85648537,train
u85657491,train
u85736665,train
u85757229,train
u85792789,test
u85913172,train
u86020763,val
u86091264,train
u86129862,train
u86163274,train
u86273857,train
u86290918,train
u86317098,train
u86478153,train
u86481377,train
u86604846,train
u86719842,train
u86932341,train
u87111271,train
u87170183,train
u87198952,train
u87316632,train
u87339547,train
u87410560,train
u87430843,train
u87473622,train
u87540180,val
u87657446,train
u87706747,train
u87707239,train
u87715935,train
u88027098,train
u88139922,test
u88403351,train
u88494677,train
u88627298,test
u88667624,test
u88716323,train
u88776580,train
u89213111,train
u89405591,train
u89421328,val
u89488653,train
u89558269,train
u89739642,train
u89770192,train
u90041779,train
u90114650,train
u90242450,val
u90258002,train
u90323375,train
u90335268,train
u90340682,train
u90361778,train
u90427204,train
u90497345,train
u90552683,train
u90556897,train
u90570778,train
u90650189,train
u90652918,train
u90836187,train
u90842438,train
u90943080,train
u90965764,val
u90970409,train
u91139623,train
u91314192,train
u91334387,train
u91506257,train
u91525942,train
u91591930,train
u91628518,train
u91649643,train
u91698066,val
u91699310,val
u91734029,train
u91792266,train
u91815273,test
u92067857,train
u92082123,test
u92096034,train
u92148954,train
u92152953,train
u92590553,train
u92614042,train
u92699216,test
u92704372,train
u92724728,train
u92764064,train
u92772557,train
u92797256,train
u92849144,train
u92922681,train
u93004355,train
u93071031,train
u93121635,train
u93231317,test
u93271873,train
u93306055,val
u93472873,val
u93578985,test
u93711247,train
u93849369,test
u93881354,train
u93925914,train
u93957809,train
u94065199,train
u94120744,train
u94192126,train
u94392385,train
u94425877,train
u94442462,test
u94470018,test
u94538862,test
u94545198,train
u94732055,train
u94825605,train
u94833830,train
u94836895,train
u94860262,test
u94998778,test
u95022046,train
u95082530,train
u95216935,train
u95222471,train
u95248614,val
u95329049,train
u95471897,val
u95476658,train
u95524515,test
u95600752,train
u95602933,test
u95670667,train
u95725957,train
u95817528,train
u95926298,train
u95976635,test
u96105040,train
u96149284,train
u96345265,train
u96579724,train
u96591869,train
u96637927,train
u96718576,test
u96768148,val
u96999384,train
u97041528,train
u97046557,train
u97050113,train
u97139873,train
u97190019,train
u97217966,train
u97241960,val
u97461320,train
u97597139,train
u97719032,train
u97740752,train
u97841474,train
u98020421,test
u98047213,train
u98065954,train
u98247788,train
u98256343,train
u98367934,train
u98369136,test
u98450505,test
u98471763,train
u98760724,train
u98804784,train
u98951517,train
u99055303,train
u99107259,train
u99107259,train
u99130413,train
u99454358,train
u99581347,train
u99647098,train
u99665921,train
u99896598,test
u99946800,train
u100042966,train
u100055123,train
u100068931,train
u100184158,train
u100301671,test
u100394466,train
u100440958,train
u100472374,train
u100521481,train
u100588178,train
u100726816,train
u100828637,train
u101160302,train
u101196106,train
u101302547,train
u101311381,train
u101319695,val
u101354595,train
u101397097,val
u101506286,train
u101524268,train
u101659839,test
u101803450,train
u101825544,train
u101933594,train
u102044211,train
u102129320,train
u102214015,train
u102274452,train
u102478586,test
u102489685,train
u102521152,val
u102538743,train
u102562520,val
u102580588,train
u102594136,train
u102708234,train
u102712612,train
u102831419,train
u102888527,train
u103065157,train
u103092458,test
u103092458,train
u103095293,train
u103118481,val
u103220245,val
u103401966,train
u103492679,train
u103508957,train
u103586144,test
u103596117,train
u103760901,train
u103865085,train
u103962254,train
u103981878,train
u103989154,train
u104040220,train
u104083325,test
u104092713,train
u104130190,train
u104162716,train
u104436918,val
u104562738,train
u104582823,train
u104604540,train
u104635760,train
u104640447,val
u104729494,train
u104799080,train
u104845571,test
u105003647,test
u105224782,train
u105269020,train
u105387876,test
u105589263,train
u105810584,train
u106058308,train
u106149941,train
u106242104,train
u106245943,train
u106360393,test
u106364904,train
u106789873,train
u106963007,train
u107016153,train
u107196001,train
u107274201,test
u107280372,test
u107301385,train
u107314518,train
u107328524,train
u107376299,train
u107472085,train
u107512859,train
u107655313,train
u107770718,test
u107847735,train
u108011848,train
u108046242,train
u108094809,train
u108247668,train
u108348597,train
u108554917,test
u108562854,train
u108621970,train
u108705835,train
u108740292,train
u108804318,train
u108899342,train
u108936259,train
u108977933,train
u109037846,train
u109112935,train
u109323518,train
u109471034,train
u109538525,train
u109589477,train
u109647254,val
u109844484,train
u109850328,train
u109919100,train
u109958517,train
u110078466,train
u110121475,train
u110182153,train
u110183325,train
u110322854,test
u110326494,train
u110350125,train
u110388353,train
u110441210,train
u110519660,train
u110663889,test
u110931712,val
u111067557,test
u111359241,test
u111422855,train
u111443327,train
u111520569,train
u111533746,train
u111579558,test
u111591863,train
u111638069,train
u111724165,train
u111819716,train
u111926756,train
u111978746,train
u112169675,val
u112275676,test
u112398730,train
u112406785,train
u112407655,train
u112453249,train
u112464786,train
u112479899,train
u112586613,test
u112654811,train
u112733139,train
u112869058,train
u112873844,train
u112915037,train
u112961086,test
u113015471,train
u113130846,train
u113172148,train
u113502611,train
u113536399,train
u113687225,train
u113720154,train
u113793389,train
u113812445,train
u113947583,train
u114190815,test
u114194530,train
u114412574,train
u114516774,train
u114597133,test
u114656274,train
u114664718,val
u114693887,train
u114716213,train
u114820052,train
u114820838,train
u114875442,train
u114928033,train
u114992659,test
u115091858,train
u115210837,train
u115250241,train
u115252732,train
u115328825,test
u115341081,train
u115369464,train
u115426969,val
u115472158,train
u115728688,train
u115763683,train
u115781868,val
u115786052,train
u115925892,train
u115926128,train
u116070070,train
u116132819,train
u116219009,train
u116440093,train
u116763190,test
u116783083,train
u116845797,train
u117048724,train
u117071877,train
u117139062,train
u117171240,train
u117191726,train
u117210373,test
u117389540,train
u117406291,test
u117409543,train
u117416156,train
u117439450,val
u117464372,train
u117539435,train
u117554842,train
u117697670,train
u117770609,train
u117777690,train
u117796196,val
u117825143,test
u117956107,train
u117968952,train
u117998279,val
u118009649,train
u118064315,train
u118100500,train
u118228412,train
u118393584,test
u118618763,train
u118739566,train
u118759198,val
u118874607,val
u118952409,train
u118966690,train
u119055102,test
u119106683,train
u119155159,train
u119385045,train
u119521385,train
u119768786,train
u119837224,train
u119874690,train
u120024640,train
u120152599,val
u120969689,val
u120993720,train
u121191600,train
u121204594,train
u121255864,train
u121309596,train
u121715841,train
u121849269,train
u121853212,train
u121895573,train
u121909103,test
u121910637,train
u121950222,test
u121989286,train
u122037755,test
u122078333,val
u122152468,train
u122369320,train
u122392913,train
u122453931,train
u122658025,train
u122795357,train
u122810757,test
u122871872,train
u123231225,train
u123391324,test
u123427141,train
u123631275,train
u123896404,train
u123939664,test
u124167484,val
u124176132,train
u124189302,train
u124237063,train
u124346356,train
u124397553,train
u124508864,train
u124745749,train
u124808159,train
u124810572,train
u124904653,train
u124922921,test
u124966857,train
u125017297,test
u125356003,train
u125597623,val
u125678751,train
u125726857,train
u125730874,test
u125902660,train
u125905975,train
u125985168,train
u126080533,test
u126301470,train
u126376603,train
u126380751,train
u126527644,train
u127004759,train
u127091266,train
u127300784,train
u127505386,train
u127519109,test
u127708877,train
u127854610,train
u128003340,train
u128098218,train
u128297723,train
